,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202
Point_60,9.871,2.555,2.623,2.623,2.623,2.565,2.606,2.606,2.606,2.606,2.606,2.605,2.605,2.625,2.625,2.622,2.641,2.641,2.641,1.952,1.952,1.952,1.971,1.968,1.893,1.893,1.952,1.922,1.922,1.922,2.038,2.038,2.038,1.922,1.898,2.003,1.97,1.475,1.97,1.97,1.97,1.39,1.39,1.97,1.97,1.97,2.027,1.322,2.068,1.098,1.098,1.051,1.051,0.709,0.709,0.709,0.728,0.728,0.0,0.0,0.007,0.007,0.025,0.094,0.124,0.139,3.099,3.161,3.317,3.192,3.224,3.224,2.733,2.763,3.238,2.877,2.468,2.453,2.439,2.439,2.426,2.413,2.408,2.408,2.378,2.401,5.891,2.37,2.32,2.207,2.207,2.207,2.468,2.81,2.627,2.627,2.302,2.853,1.678,2.72,2.72,2.66,2.646,2.646,1.856,1.786,1.647,1.763,1.73,1.744,1.744,1.647,1.647,1.647,1.936,1.936,2.029,2.022,2.038,2.071,2.074,2.074,2.074,2.074,2.103,2.16,2.18,2.189,2.195,2.207,2.223,2.242,2.269,2.269,1.325,2.298,1.262,1.339,1.382,1.978,1.382,1.428,1.158,1.165,1.165,1.205,1.205,1.205,1.205,1.262,1.403,1.403,1.445,1.445,1.445,1.445,1.445,1.492,1.509,1.534,1.534,1.534,1.573,1.55,1.55,1.6,1.635,1.649,1.926,1.635,1.635,1.635,1.666,1.695,1.695,6.019,6.019,6.019,6.019,6.019,5.437,5.957,4.938,2.062,5.23,5.23,4.843,4.843,4.843,4.843,4.843,4.843,4.843,3.235,3.187,3.273,3.263,3.454,3.25,2.626,2.708,9.777
Point_61,9.864,2.548,2.616,2.616,2.616,2.558,2.599,2.599,2.599,2.599,2.599,2.598,2.598,2.618,2.618,2.615,2.634,2.634,2.634,1.945,1.945,1.945,1.964,1.961,1.886,1.886,1.945,1.915,1.915,1.915,2.031,2.031,2.031,1.915,1.891,1.996,1.963,1.468,1.963,1.963,1.963,1.383,1.383,1.963,1.963,1.963,2.02,1.315,2.061,1.091,1.091,1.044,1.044,0.702,0.702,0.702,0.721,0.721,0.0,0.0,0.0,0.0,0.016,0.087,0.117,0.132,3.092,3.154,3.31,3.185,3.217,3.217,2.726,2.756,3.231,2.87,2.461,2.446,2.432,2.432,2.419,2.406,2.401,2.401,2.371,2.394,5.884,2.363,2.313,2.2,2.2,2.2,2.461,2.803,2.62,2.62,2.295,2.846,1.671,2.713,2.713,2.653,2.639,2.639,1.849,1.779,1.64,1.756,1.723,1.737,1.737,1.64,1.64,1.64,1.929,1.929,2.022,2.015,2.031,2.064,2.067,2.067,2.067,2.067,2.096,2.153,2.173,2.182,2.188,2.2,2.216,2.235,2.262,2.262,1.318,2.291,1.255,1.332,1.375,1.971,1.375,1.421,1.151,1.158,1.158,1.198,1.198,1.198,1.198,1.255,1.396,1.396,1.438,1.438,1.438,1.438,1.438,1.485,1.501,1.527,1.527,1.527,1.566,1.543,1.543,1.593,1.628,1.642,1.919,1.628,1.628,1.628,1.659,1.688,1.688,6.012,6.012,6.012,6.012,6.012,5.43,5.95,4.931,2.055,5.223,5.223,4.836,4.836,4.836,4.836,4.836,4.836,4.836,3.228,3.18,3.266,3.256,3.447,3.243,2.619,2.701,9.77
Point_62,9.864,2.548,2.616,2.616,2.616,2.558,2.599,2.599,2.599,2.599,2.599,2.598,2.598,2.618,2.618,2.615,2.634,2.634,2.634,1.945,1.945,1.945,1.964,1.961,1.886,1.886,1.945,1.915,1.915,1.915,2.031,2.031,2.031,1.915,1.891,1.996,1.963,1.468,1.963,1.963,1.963,1.383,1.383,1.963,1.963,1.963,2.02,1.315,2.061,1.091,1.091,1.044,1.044,0.702,0.702,0.702,0.721,0.721,0.0,0.0,0.0,0.0,0.016,0.087,0.117,0.132,3.092,3.154,3.31,3.185,3.217,3.217,2.726,2.756,3.231,2.87,2.461,2.446,2.432,2.432,2.419,2.406,2.401,2.401,2.371,2.394,5.884,2.363,2.313,2.2,2.2,2.2,2.461,2.803,2.62,2.62,2.295,2.846,1.671,2.713,2.713,2.653,2.639,2.639,1.849,1.779,1.64,1.756,1.723,1.737,1.737,1.64,1.64,1.64,1.929,1.929,2.022,2.015,2.031,2.064,2.067,2.067,2.067,2.067,2.096,2.153,2.173,2.182,2.188,2.2,2.216,2.235,2.262,2.262,1.318,2.291,1.255,1.332,1.375,1.971,1.375,1.421,1.151,1.158,1.158,1.198,1.198,1.198,1.198,1.255,1.396,1.396,1.438,1.438,1.438,1.438,1.438,1.485,1.501,1.527,1.527,1.527,1.566,1.543,1.543,1.593,1.628,1.642,1.919,1.628,1.628,1.628,1.659,1.688,1.688,6.012,6.012,6.012,6.012,6.012,5.43,5.95,4.931,2.055,5.223,5.223,4.836,4.836,4.836,4.836,4.836,4.836,4.836,3.228,3.18,3.266,3.256,3.447,3.243,2.619,2.701,9.77
Point_63,9.887,2.571,2.639,2.639,2.639,2.581,2.623,2.623,2.623,2.623,2.623,2.621,2.621,2.642,2.642,2.638,2.658,2.658,2.658,1.968,1.968,1.968,1.987,1.984,1.91,1.91,1.968,1.938,1.938,1.938,2.055,2.055,2.055,1.938,1.915,2.019,1.986,1.491,1.986,1.986,1.986,1.407,1.407,1.986,1.986,1.986,2.044,1.338,2.084,1.114,1.114,1.067,1.067,0.725,0.725,0.725,0.744,0.744,0.016,0.016,0.016,0.016,0.0,0.11,0.141,0.155,3.115,3.178,3.333,3.208,3.24,3.24,2.749,2.779,3.254,2.893,2.484,2.469,2.455,2.455,2.442,2.429,2.425,2.425,2.395,2.417,5.908,2.387,2.336,2.223,2.223,2.223,2.484,2.827,2.644,2.644,2.318,2.869,1.694,2.736,2.736,2.677,2.662,2.662,1.873,1.803,1.663,1.779,1.746,1.761,1.761,1.663,1.663,1.663,1.952,1.952,2.045,2.039,2.054,2.088,2.091,2.091,2.091,2.091,2.119,2.176,2.196,2.205,2.211,2.223,2.239,2.258,2.285,2.285,1.341,2.315,1.278,1.355,1.398,1.994,1.399,1.444,1.175,1.181,1.181,1.221,1.221,1.221,1.221,1.278,1.419,1.419,1.462,1.462,1.462,1.462,1.462,1.508,1.525,1.55,1.55,1.55,1.589,1.566,1.566,1.617,1.651,1.665,1.942,1.651,1.651,1.651,1.682,1.712,1.712,6.035,6.035,6.035,6.035,6.035,5.453,5.973,4.954,2.078,5.246,5.246,4.859,4.859,4.859,4.859,4.859,4.859,4.859,3.252,3.204,3.289,3.28,3.471,3.266,2.642,2.725,9.793
Point_64,9.769,2.453,2.522,2.522,2.522,2.463,2.505,2.505,2.505,2.505,2.505,2.504,2.504,2.524,2.524,2.52,2.54,2.54,2.54,1.85,1.85,1.85,1.869,1.867,1.792,1.792,1.85,1.821,1.821,1.821,1.937,1.937,1.937,1.821,1.797,1.901,1.868,1.373,1.868,1.868,1.868,1.289,1.289,1.868,1.868,1.868,1.926,1.22,1.966,0.997,0.997,0.949,0.949,0.608,0.608,0.608,0.626,0.626,0.657,0.657,0.666,0.666,0.682,0.0,0.023,0.037,2.997,3.06,3.216,3.09,3.122,3.122,2.632,2.661,3.137,2.775,2.366,2.351,2.337,2.337,2.324,2.311,2.307,2.307,2.277,2.3,5.79,2.269,2.218,2.105,2.105,2.105,2.367,2.709,2.526,2.526,2.201,2.751,1.576,2.618,2.618,2.559,2.544,2.544,1.755,1.685,1.546,1.661,1.629,1.643,1.643,1.546,1.546,1.546,1.835,1.835,1.928,1.921,1.936,1.97,1.973,1.973,1.973,1.973,2.001,2.058,2.079,2.087,2.094,2.105,2.122,2.141,2.168,2.168,1.224,2.197,1.161,1.237,1.28,1.877,1.281,1.327,1.057,1.063,1.063,1.103,1.103,1.103,1.103,1.161,1.301,1.301,1.344,1.344,1.344,1.344,1.344,1.39,1.407,1.432,1.432,1.432,1.472,1.449,1.449,1.499,1.534,1.547,1.824,1.534,1.534,1.534,1.564,1.594,1.594,5.917,5.917,5.917,5.917,5.917,5.335,5.855,4.837,1.96,5.129,5.129,4.741,4.741,4.741,4.741,4.741,4.741,4.741,3.134,3.086,3.172,3.162,3.353,3.149,2.525,2.607,9.675
Point_65,9.747,2.431,2.499,2.499,2.499,2.44,2.482,2.482,2.482,2.482,2.482,2.481,2.481,2.501,2.501,2.497,2.517,2.517,2.517,1.827,1.827,1.827,1.846,1.844,1.769,1.769,1.827,1.798,1.798,1.798,1.914,1.914,1.914,1.798,1.774,1.878,1.845,1.351,1.845,1.845,1.845,1.266,1.266,1.845,1.845,1.845,1.903,1.197,1.943,0.974,0.974,0.926,0.926,0.585,0.585,0.585,0.603,0.603,0.634,0.634,0.643,0.643,0.659,0.737,0.0,0.014,2.975,3.037,3.193,3.067,3.099,3.099,2.609,2.638,3.114,2.752,2.343,2.328,2.314,2.314,2.302,2.288,2.284,2.284,2.254,2.277,5.767,2.246,2.195,2.082,2.082,2.082,2.344,2.686,2.503,2.503,2.178,2.728,1.941,2.595,2.595,2.536,2.521,2.521,1.732,1.662,1.523,1.638,1.606,1.62,1.62,1.523,1.523,1.523,1.812,1.812,1.905,1.898,1.914,1.947,1.95,1.95,1.95,1.95,1.978,2.035,2.056,2.065,2.071,2.082,2.099,2.118,2.145,2.145,1.201,2.174,1.138,1.214,1.257,1.854,1.258,1.304,1.034,1.04,1.04,1.08,1.08,1.08,1.08,1.138,1.279,1.279,1.321,1.321,1.321,1.321,1.321,1.367,1.384,1.409,1.409,1.409,1.449,1.426,1.426,1.476,1.511,1.524,1.801,1.511,1.511,1.511,1.541,1.571,1.571,5.894,5.894,5.894,5.894,5.894,5.312,5.832,4.814,1.937,5.106,5.106,4.718,4.718,4.718,4.718,4.718,4.718,4.718,3.111,3.063,3.149,3.139,3.33,3.126,2.502,2.584,10.04
Point_66,9.732,2.416,2.484,2.484,2.484,2.426,2.468,2.468,2.468,2.468,2.468,2.466,2.466,2.487,2.487,2.483,2.503,2.503,2.503,1.813,1.813,1.813,1.832,1.829,1.755,1.755,1.813,1.783,1.783,1.783,1.9,1.9,1.9,1.783,1.76,1.864,1.831,1.336,1.831,1.831,1.831,1.252,1.252,1.831,1.831,1.831,1.889,1.183,1.929,0.959,0.959,0.912,0.912,0.57,0.57,0.57,0.589,0.589,0.62,0.62,0.629,0.629,0.645,0.722,0.753,0.0,2.96,3.023,3.178,3.053,3.085,3.085,2.594,2.624,3.099,2.738,2.329,2.314,2.3,2.3,2.287,2.274,2.27,2.27,2.24,2.262,5.753,2.232,2.181,2.068,2.068,2.068,2.329,2.672,2.489,2.489,2.163,2.714,1.927,2.581,2.581,2.522,2.507,2.507,1.718,1.648,1.508,1.624,1.591,1.606,1.606,1.508,1.508,1.508,1.797,1.797,1.89,1.884,1.899,1.933,1.936,1.936,1.936,1.936,1.964,2.021,2.041,2.05,2.056,2.068,2.084,2.103,2.13,2.13,1.186,2.16,1.123,1.2,1.243,1.839,1.244,1.289,1.02,1.026,1.026,1.066,1.066,1.066,1.066,1.123,1.264,1.264,1.307,1.307,1.307,1.307,1.307,1.353,1.37,1.395,1.395,1.395,1.434,1.411,1.411,1.462,1.496,1.51,1.787,1.496,1.496,1.496,1.527,1.557,1.557,5.88,5.88,5.88,5.88,5.88,5.298,5.818,4.799,1.923,5.091,5.091,4.704,4.704,4.704,4.704,4.704,4.704,4.704,3.096,3.049,3.134,3.125,3.316,3.111,2.487,2.57,10.026
Point_67,10.46,2.539,2.607,2.607,2.607,2.549,2.59,2.59,2.59,2.59,2.59,2.589,2.589,2.609,2.609,2.606,2.625,2.625,2.625,2.527,2.527,2.527,2.547,2.544,2.639,2.639,2.527,2.668,2.668,2.668,2.784,2.784,2.784,2.668,2.644,2.748,2.715,3.172,2.715,2.715,2.715,3.088,3.088,2.715,2.715,2.715,2.773,3.019,2.813,2.796,2.796,2.748,2.748,2.743,2.743,2.743,2.762,2.762,2.793,2.793,2.802,2.802,2.818,2.896,2.926,2.94,0.0,0.161,0.317,0.192,1.009,1.009,0.612,0.588,0.238,1.07,0.883,0.899,0.912,0.912,0.925,0.939,0.943,0.943,0.973,0.95,3.247,0.981,1.031,1.891,1.891,1.891,1.816,2.794,2.736,2.736,2.286,2.837,4.479,2.704,2.704,2.644,2.63,2.63,1.833,1.819,2.067,1.9,1.871,1.861,1.861,2.067,2.067,2.067,1.744,1.744,1.837,1.83,1.846,1.88,1.882,1.882,1.882,1.882,1.911,1.968,1.988,1.997,2.003,2.015,2.031,2.05,2.077,2.077,2.195,2.107,2.155,2.188,2.231,2.008,2.232,2.278,2.259,2.862,2.862,2.212,2.212,2.212,2.212,2.155,2.273,2.273,2.315,2.315,2.315,2.315,2.315,2.361,2.378,2.403,2.403,2.403,2.443,2.42,2.42,2.47,2.505,2.518,1.734,2.505,2.505,2.505,2.536,2.565,2.565,3.375,3.375,3.375,3.375,3.375,2.793,3.313,2.294,1.244,2.586,2.586,2.199,2.199,2.199,2.199,2.199,2.199,2.199,0.508,0.969,1.176,1.186,1.121,1.275,1.115,1.139,12.578
Point_68,10.165,2.41,2.478,2.478,2.478,2.42,2.462,2.462,2.462,2.462,2.462,2.46,2.46,2.481,2.481,2.477,2.497,2.497,2.497,2.399,2.399,2.399,2.418,2.415,2.51,2.51,2.399,2.539,2.539,2.539,2.655,2.655,2.655,2.539,2.515,2.619,2.587,3.044,2.587,2.587,2.587,2.959,2.959,2.587,2.587,2.587,2.644,2.891,2.685,2.667,2.667,2.62,2.62,2.615,2.615,2.615,2.633,2.633,2.665,2.665,2.673,2.673,2.689,2.767,2.797,2.812,0.326,0.0,0.155,0.027,0.847,0.847,0.448,0.424,0.074,0.908,0.719,0.734,0.748,0.748,0.761,0.774,0.779,0.779,0.808,0.786,2.953,0.816,0.867,1.762,1.762,1.762,1.687,2.666,2.607,2.607,2.157,2.708,4.351,2.575,2.575,2.516,2.501,2.501,1.704,1.69,1.938,1.771,1.743,1.732,1.732,1.938,1.938,1.938,1.616,1.616,1.709,1.702,1.717,1.751,1.754,1.754,1.754,1.754,1.782,1.839,1.86,1.868,1.875,1.886,1.903,1.921,1.949,1.949,2.066,1.978,2.026,2.059,2.103,1.843,2.103,2.149,2.13,2.734,2.734,2.084,2.084,2.084,2.084,2.026,2.144,2.144,2.186,2.186,2.186,2.186,2.186,2.233,2.25,2.275,2.275,2.275,2.314,2.291,2.291,2.342,2.376,2.39,1.605,2.376,2.376,2.376,2.407,2.437,2.437,3.08,3.08,3.08,3.08,3.08,2.498,3.018,1.999,1.115,2.292,2.292,1.904,1.904,1.904,1.904,1.904,1.904,1.904,0.347,0.808,1.014,1.024,0.96,1.114,0.951,0.834,12.45
Point_69,10.325,2.934,3.002,3.002,3.002,2.943,2.985,2.985,2.985,2.985,2.985,2.984,2.984,3.004,3.004,3.0,3.02,3.02,3.02,2.922,2.922,2.922,2.941,2.939,3.034,3.034,2.922,3.062,3.062,3.062,3.179,3.179,3.179,3.062,3.039,3.143,3.11,3.567,3.11,3.11,3.11,3.483,3.483,3.11,3.11,3.11,3.168,3.414,3.208,3.19,3.19,3.143,3.143,3.138,3.138,3.138,3.157,3.157,3.188,3.188,3.197,3.197,3.213,3.29,3.321,3.335,0.613,0.777,0.0,0.807,0.823,0.823,0.818,0.794,0.63,0.884,1.089,1.104,1.118,1.118,1.131,1.144,1.149,1.149,1.178,1.156,3.113,1.187,1.194,2.286,2.286,2.286,2.211,3.189,3.131,3.131,2.681,3.232,4.874,3.098,3.098,3.039,3.024,3.024,2.227,2.214,2.461,2.295,2.266,2.256,2.256,2.461,2.461,2.461,2.139,2.139,2.232,2.225,2.241,2.274,2.277,2.277,2.277,2.277,2.306,2.363,2.383,2.392,2.398,2.41,2.426,2.445,2.472,2.472,2.59,2.501,2.55,2.583,2.626,2.83,2.627,2.672,2.654,3.257,3.257,2.607,2.607,2.607,2.607,2.55,2.667,2.667,2.71,2.71,2.71,2.71,2.71,2.756,2.773,2.798,2.798,2.798,2.837,2.815,2.815,2.865,2.9,2.913,2.129,2.9,2.9,2.9,2.93,2.96,2.96,3.241,3.241,3.241,3.241,3.241,2.659,3.179,2.16,1.639,2.452,2.452,2.065,2.065,2.065,2.065,2.065,2.065,2.065,0.323,0.783,0.99,1.0,0.935,1.089,0.891,0.809,12.973
Point_70,10.195,2.44,2.508,2.508,2.508,2.45,2.492,2.492,2.492,2.492,2.492,2.49,2.49,2.511,2.511,2.507,2.527,2.527,2.527,2.429,2.429,2.429,2.448,2.445,2.54,2.54,2.429,2.569,2.569,2.569,2.685,2.685,2.685,2.569,2.545,2.65,2.617,3.074,2.617,2.617,2.617,2.989,2.989,2.617,2.617,2.617,2.674,2.921,2.715,2.697,2.697,2.65,2.65,2.645,2.645,2.645,2.664,2.664,2.695,2.695,2.703,2.703,2.719,2.797,2.827,2.842,0.356,0.027,0.186,0.0,0.877,0.877,0.421,0.397,0.047,0.938,0.692,0.707,0.721,0.721,0.734,0.747,0.751,0.751,0.781,0.758,2.983,0.789,0.84,1.792,1.792,1.792,1.717,2.696,2.638,2.638,2.187,2.738,4.381,2.605,2.605,2.546,2.531,2.531,1.734,1.721,1.968,1.801,1.773,1.762,1.762,1.968,1.968,1.968,1.646,1.646,1.739,1.732,1.747,1.781,1.784,1.784,1.784,1.784,1.812,1.869,1.89,1.898,1.905,1.916,1.933,1.951,1.979,1.979,2.096,2.008,2.057,2.09,2.133,1.816,2.133,2.179,2.16,2.764,2.764,2.114,2.114,2.114,2.114,2.057,2.174,2.174,2.217,2.217,2.217,2.217,2.217,2.263,2.28,2.305,2.305,2.305,2.344,2.321,2.321,2.372,2.406,2.42,1.635,2.406,2.406,2.406,2.437,2.467,2.467,3.11,3.11,3.11,3.11,3.11,2.528,3.048,2.03,1.145,2.322,2.322,1.934,1.934,1.934,1.934,1.934,1.934,1.934,0.377,0.838,1.044,1.054,0.99,1.743,0.924,0.948,12.48
Point_71,7.826,3.405,3.473,3.473,3.473,3.415,3.456,3.456,3.456,3.456,3.456,3.455,3.455,3.476,3.476,3.472,3.491,3.491,3.491,3.394,3.394,3.394,3.413,3.41,3.505,3.505,3.394,3.534,3.534,3.534,3.65,3.65,3.65,3.534,3.51,3.614,3.581,2.885,3.581,3.581,3.581,2.8,2.8,3.581,3.581,3.581,3.639,2.732,3.679,2.508,2.508,2.461,2.461,2.456,2.456,2.456,2.474,2.474,2.506,2.506,2.514,2.514,2.53,2.608,2.638,2.653,1.084,1.01,1.168,0.983,0.0,0.0,0.663,0.693,1.002,0.428,0.669,0.684,0.698,0.698,0.711,0.724,0.728,0.728,0.758,0.735,3.585,0.766,0.738,2.757,2.757,2.757,2.682,3.661,3.602,3.602,3.152,3.703,4.192,3.57,3.57,3.51,3.496,3.496,2.699,2.685,2.933,2.766,2.738,2.727,2.727,2.933,2.933,2.933,2.61,2.61,2.703,2.697,2.712,2.746,2.749,2.749,2.749,2.749,2.777,2.834,2.855,2.863,2.869,2.881,2.898,2.916,2.943,2.943,2.308,2.973,2.245,2.322,2.365,1.725,2.366,2.411,2.142,2.575,2.575,2.188,2.188,2.188,2.188,2.245,2.386,2.386,2.428,2.428,2.428,2.428,2.428,2.475,2.492,2.517,2.517,2.517,2.556,2.533,2.533,2.584,2.618,2.632,2.6,2.618,2.618,2.618,2.649,1.953,1.953,3.712,3.712,3.712,3.712,3.712,3.13,3.65,2.631,2.11,2.923,2.923,2.536,2.536,2.536,2.536,2.536,2.536,2.536,0.537,0.489,0.696,0.706,0.641,0.796,0.436,0.354,12.291
Point_72,7.826,3.405,3.473,3.473,3.473,3.415,3.456,3.456,3.456,3.456,3.456,3.455,3.455,3.476,3.476,3.472,3.491,3.491,3.491,3.394,3.394,3.394,3.413,3.41,3.505,3.505,3.394,3.534,3.534,3.534,3.65,3.65,3.65,3.534,3.51,3.614,3.581,2.885,3.581,3.581,3.581,2.8,2.8,3.581,3.581,3.581,3.639,2.732,3.679,2.508,2.508,2.461,2.461,2.456,2.456,2.456,2.474,2.474,2.506,2.506,2.514,2.514,2.53,2.608,2.638,2.653,1.084,1.01,1.168,0.983,0.0,0.0,0.663,0.693,1.002,0.428,0.669,0.684,0.698,0.698,0.711,0.724,0.728,0.728,0.758,0.735,3.585,0.766,0.738,2.757,2.757,2.757,2.682,3.661,3.602,3.602,3.152,3.703,4.192,3.57,3.57,3.51,3.496,3.496,2.699,2.685,2.933,2.766,2.738,2.727,2.727,2.933,2.933,2.933,2.61,2.61,2.703,2.697,2.712,2.746,2.749,2.749,2.749,2.749,2.777,2.834,2.855,2.863,2.869,2.881,2.898,2.916,2.943,2.943,2.308,2.973,2.245,2.322,2.365,1.725,2.366,2.411,2.142,2.575,2.575,2.188,2.188,2.188,2.188,2.245,2.386,2.386,2.428,2.428,2.428,2.428,2.428,2.475,2.492,2.517,2.517,2.517,2.556,2.533,2.533,2.584,2.618,2.632,2.6,2.618,2.618,2.618,2.649,1.953,1.953,3.712,3.712,3.712,3.712,3.712,3.13,3.65,2.631,2.11,2.923,2.923,2.536,2.536,2.536,2.536,2.536,2.536,2.536,0.537,0.489,0.696,0.706,0.641,0.796,0.436,0.354,12.291
Point_73,7.937,2.445,2.513,2.513,2.513,2.455,2.496,2.496,2.496,2.496,2.496,2.495,2.495,2.515,2.515,2.511,2.531,2.531,2.531,2.433,2.433,2.433,2.453,2.45,2.545,2.545,2.433,2.574,2.574,2.574,2.69,2.69,2.69,2.574,2.55,2.654,2.621,2.56,2.621,2.621,2.621,2.475,2.475,2.621,2.621,2.621,2.679,2.407,2.719,2.183,2.183,2.136,2.136,2.131,2.131,2.131,2.15,2.15,2.181,2.181,2.189,2.189,2.205,2.283,2.313,2.328,0.777,0.448,0.606,0.421,0.906,0.906,0.0,0.024,0.44,0.689,0.265,0.28,0.294,0.294,0.307,0.32,0.325,0.325,0.354,0.332,3.404,0.362,0.413,1.797,1.797,1.797,1.722,2.7,2.642,2.642,2.192,2.743,3.867,2.609,2.609,2.55,2.536,2.536,1.738,1.725,1.973,1.806,1.777,1.767,1.767,1.973,1.973,1.973,1.65,1.65,1.743,1.736,1.752,1.786,1.788,1.788,1.788,1.788,1.817,1.874,1.894,1.903,1.909,1.921,1.937,1.956,1.983,1.983,2.101,2.012,2.061,2.094,2.137,1.4,2.138,2.184,1.817,2.25,2.25,2.118,2.118,2.118,2.118,2.061,2.179,2.179,2.221,2.221,2.221,2.221,2.221,2.267,2.284,2.309,2.309,2.309,2.349,2.326,2.326,2.376,2.411,2.424,1.64,2.411,2.411,2.411,2.441,1.628,1.628,3.531,3.531,3.531,3.531,3.531,2.949,3.469,2.45,1.15,2.743,2.743,2.355,2.355,2.355,2.355,2.355,2.355,2.355,0.798,1.0,1.339,1.329,1.152,1.316,0.497,0.521,11.966
Point_74,7.967,2.421,2.489,2.489,2.489,2.431,2.472,2.472,2.472,2.472,2.472,2.471,2.471,2.491,2.491,2.487,2.507,2.507,2.507,2.409,2.409,2.409,2.428,2.426,2.521,2.521,2.409,2.549,2.549,2.549,2.666,2.666,2.666,2.549,2.526,2.63,2.597,2.625,2.597,2.597,2.597,2.541,2.541,2.597,2.597,2.597,2.655,2.472,2.695,2.249,2.249,2.201,2.201,2.196,2.196,2.196,2.215,2.215,2.246,2.246,2.255,2.255,2.271,2.348,2.379,2.393,0.753,0.424,0.582,0.397,0.882,0.882,0.024,0.0,0.416,0.719,0.295,0.31,0.324,0.324,0.337,0.35,0.355,0.355,0.384,0.362,3.38,0.392,0.443,1.773,1.773,1.773,1.698,2.676,2.618,2.618,2.168,2.719,3.932,2.585,2.585,2.526,2.512,2.512,1.714,1.701,1.949,1.782,1.753,1.743,1.743,1.949,1.949,1.949,1.626,1.626,1.719,1.712,1.728,1.761,1.764,1.764,1.764,1.764,1.793,1.85,1.87,1.879,1.885,1.897,1.913,1.932,1.959,1.959,2.077,1.988,2.037,2.07,2.113,1.465,2.114,2.159,2.141,2.315,2.315,2.094,2.094,2.094,2.094,2.037,2.154,2.154,2.197,2.197,2.197,2.197,2.197,2.243,2.26,2.285,2.285,2.285,2.325,2.302,2.302,2.352,2.387,2.4,1.616,2.387,2.387,2.387,2.417,1.694,1.694,3.507,3.507,3.507,3.507,3.507,2.925,3.445,2.426,1.126,2.718,2.718,2.331,2.331,2.331,2.331,2.331,2.331,2.331,0.774,1.03,1.369,1.359,1.182,1.346,0.527,0.551,12.031
